seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
5706	1573229628.886673194	-1.23847	-2.10893	-1.72109	-1.56935	0.602346	0.733977	0.0176791	0.017449	0.0178325	0.0159342	0.0174299	0.0177558	15.1795	83.219	38.3003	4.7404	2.62252	2.08394	
5707	1573229628.894683384	-1.23832	-2.1088	-1.7209	-1.5692	0.602478	0.734108	0.0176152	0.0173212	0.0182799	0.0169505	0.0178134	0.0184461	14.703	84.1295	38.2255	4.71658	2.57304	1.90385	
5708	1573229628.902662609	-1.23818	-2.10866	-1.72078	-1.56909	0.602622	0.734252	0.017743	0.0176791	0.0188168	0.0158575	0.0180051	0.017775	14.3627	84.3723	37.7763	4.76422	2.64726	1.82667	
5709	1573229628.910706820	-1.23808	-2.10853	-1.72065	-1.5689	0.602778	0.734396	0.0176152	0.0172701	0.0194816	0.0179859	0.0169888	0.0181777	14.4307	83.9474	37.7763	4.76422	2.82045	1.85239	
5710	1573229628.918820026	-1.23788	-2.10839	-1.72046	-1.56877	0.602898	0.734564	0.0178325	0.0176024	0.0178964	0.0171998	0.0194049	0.0181393	14.9072	83.8867	37.2025	5.02625	2.672	1.80094	
5711	1573229628.926666898	-1.23774	-2.10825	-1.72031	-1.56863	0.603029	0.734684	0.0175385	0.0175129	0.0195327	0.0177942	0.0185036	0.0181777	14.7711	83.5832	37.0029	4.81186	3.09259	1.77521	
5712	1573229628.934676630	-1.23764	-2.10811	-1.72012	-1.56847	0.603221	0.734851	0.0180882	0.0177303	0.0179092	0.0178517	0.0180626	0.0190597	15.1795	84.2509	37.3771	5.193	2.89467	1.72376	
5713	1573229628.942677122	-1.2375	-2.10795	-1.71999	-1.56834	0.603365	0.734971	0.0169633	0.017807	0.0168994	0.0172956	0.0190597	0.0181968	15.656	84.0688	37.1276	5.02625	2.62252	1.74948	
5714	1573229628.950680591	-1.23734	-2.10783	-1.71988	-1.56821	0.603485	0.735127	0.0173723	0.0177942	0.0185612	0.0173723	0.0192515	0.0183502	15.8602	84.9186	36.6785	5.02625	2.49882	1.74948	
5715	1573229628.958732737	-1.23719	-2.10765	-1.71976	-1.56804	0.603665	0.735294	0.0189191	0.0177942	0.0165414	0.0178901	0.0185803	0.0175066	16.2005	84.6151	36.6535	4.90715	2.5483	1.82667	
5716	1573229628.966679789	-1.23705	-2.10752	-1.71962	-1.56788	0.603809	0.735414	0.0183311	0.0177303	0.0177942	0.0179668	0.0187913	0.0186762	17.0854	84.9793	36.928	5.00243	2.32563	1.92958	
5717	1573229628.974673358	-1.23692	-2.10738	-1.71946	-1.56777	0.603941	0.73557	0.0178837	0.0189191	0.0169633	0.0173148	0.0183502	0.0189447	18.7872	84.433	37.2524	5.0739	2.57304	2.03249	
5718	1573229628.982675786	-1.23678	-2.10722	-1.71933	-1.56759	0.60406	0.735713	0.018101	0.0175385	0.0170528	0.016893	0.0192323	0.0176216	18.4468	86.5574	37.6765	5.28829	2.35037	2.05822	
