seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
1509	1580482324.432691279	0.00207576	-1.18596	2.1183	-2.48748	-1.56967	-2.62189	-0.000569593	-0.0772877	-0.0179831	0.0938488	0.000422725	0.000355706	-15.5369	-68.6612	-26.5922	0.0582782	2.99101	2.26047	
1510	1580482324.440691955	0.0020743	-1.18658	2.11815	-2.48673	-1.56967	-2.62189	-0.000563147	-0.0771627	-0.0181514	0.0941937	0.000423938	0.00035514	-15.5067	-68.8393	-26.7234	0.0479264	2.9707	2.2682	
1511	1580482324.448653257	0.00207431	-1.18719	2.11801	-2.48597	-1.56967	-2.62189	-0.000552863	-0.0769345	-0.0182156	0.0943893	0.00042248	0.000353099	-15.5046	-68.8106	-26.7444	0.0627399	2.98491	2.26235	
1512	1580482324.456682756	0.00207348	-1.1878	2.11786	-2.48521	-1.56967	-2.62188	-0.000544911	-0.0768058	-0.0182809	0.0944348	0.000422139	0.000354466	-15.5276	-68.6573	-26.7134	0.0683842	2.99454	2.25856	
1513	1580482324.464698329	0.0020723	-1.18841	2.11771	-2.48445	-1.56967	-2.62188	-0.000538015	-0.0766801	-0.0183414	0.0944837	0.000422831	0.000354278	-15.5059	-68.7588	-26.7963	0.0634106	2.98555	2.2621	
1514	1580482324.472691553	0.00207166	-1.18902	2.11756	-2.48369	-1.56967	-2.62188	-0.000529729	-0.0765532	-0.0184072	0.0945312	0.000419666	0.000352604	-15.5272	-68.6152	-26.7695	0.0687081	2.99452	2.25855	
1515	1580482324.480691486	0.00207112	-1.18963	2.11742	-2.48293	-1.56967	-2.62188	-0.000521308	-0.0765163	-0.0184669	0.0945842	0.000417617	0.000354286	-15.5269	-68.5962	-26.7974	0.0687169	2.99432	2.25864	
1516	1580482324.488712010	0.00207201	-1.19023	2.11727	-2.48216	-1.56967	-2.62187	-0.000509136	-0.0764771	-0.0185293	0.0948898	0.000413045	0.000353163	-15.5287	-68.5911	-26.8392	0.0464113	2.97071	2.26832	
1517	1580482324.496674136	0.00207251	-1.19084	2.11712	-2.48139	-1.56967	-2.62187	-0.000498157	-0.0764405	-0.0185937	0.0954453	0.000414485	0.000356577	-15.5285	-68.5716	-26.8674	0.0479604	2.97037	2.26847	
1518	1580482324.504690041	0.00207308	-1.19145	2.11697	-2.48062	-1.56967	-2.62187	-0.00048714	-0.0764035	-0.0186534	0.0959972	0.000410848	0.000357169	-15.5282	-68.551	-26.8942	0.0507117	2.97127	2.26809	
