seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
170	1580482313.416784929	0.0023931	-0.89503	2.13235	-2.79043	-1.56954	-2.62325	0	0	-0	0	0	0	0	0	-0	0	0	0	
171	1580482313.424700423	0.00238112	-0.895054	2.13235	-2.79043	-1.56955	-2.62325	0	0	-0	0	0	0	0	0	-0	0	0	0	
172	1580482313.432650634	0.0023931	-0.89503	2.13237	-2.79044	-1.56955	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
173	1580482313.440675429	0.00238112	-0.895102	2.13235	-2.79041	-1.56955	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
174	1580482313.448735808	0.0023931	-0.895054	2.13238	-2.7904	-1.56955	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
175	1580482313.456696229	0.00236913	-0.895078	2.13238	-2.79043	-1.56954	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
176	1580482313.464669581	0.00241707	-0.895066	2.13232	-2.79043	-1.56955	-2.62333	0	0	-0	0	0	0	0	0	-0	0	0	0	
177	1580482313.472692064	0.00236913	-0.895089	2.13236	-2.79043	-1.56954	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
178	1580482313.480695830	0.00241707	-0.895042	2.13236	-2.7904	-1.56954	-2.62326	0	0	-0	0	0	0	0	0	-0	0	0	0	
179	1580482313.488686054	0.00236913	-0.895078	2.13238	-2.79043	-1.56958	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
180	1580482313.496698293	0.00240508	-0.895078	2.13238	-2.7904	-1.56952	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
181	1580482313.504698201	0.00236913	-0.895066	2.13241	-2.79041	-1.56956	-2.62326	0	0	-0	0	0	0	0	0	-0	0	0	0	
182	1580482313.512683327	0.0023931	-0.895089	2.13238	-2.79043	-1.56955	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
183	1580482313.520692263	0.00235715	-0.895089	2.13236	-2.79041	-1.56956	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
184	1580482313.528641433	0.0023931	-0.895102	2.13237	-2.79044	-1.56956	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
185	1580482313.536710936	0.0023931	-0.895066	2.13238	-2.79043	-1.56957	-2.62332	0	0	-0	0	0	0	0	0	-0	0	0	0	
186	1580482313.544681444	0.00238112	-0.895078	2.1324	-2.79043	-1.56955	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
187	1580482313.552690947	0.00238112	-0.895078	2.13235	-2.79044	-1.56955	-2.62326	0	0	-0	0	0	0	0	0	-0	0	0	0	
188	1580482313.560679731	0.00240508	-0.895078	2.13238	-2.79041	-1.56954	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
189	1580482313.568710228	0.0023931	-0.895102	2.13235	-2.7904	-1.56955	-2.62326	0	0	-0	0	0	0	0	0	-0	0	0	0	
190	1580482313.576681053	0.00244066	-0.895089	2.13236	-2.79043	-1.56954	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
191	1580482313.584673172	0.00238112	-0.895102	2.13236	-2.79043	-1.56955	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
192	1580482313.592698303	0.00238112	-0.895078	2.1324	-2.79041	-1.56949	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
193	1580482313.600698883	0.0023931	-0.895089	2.13236	-2.79043	-1.56951	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
194	1580482313.608670697	0.00242905	-0.895042	2.13236	-2.79044	-1.56957	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
195	1580482313.616658540	0.00236913	-0.895089	2.13237	-2.79044	-1.56955	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
196	1580482313.624699566	0.00238112	-0.895102	2.13237	-2.79041	-1.56956	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
197	1580482313.632718532	0.0023931	-0.895078	2.13237	-2.79044	-1.56954	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
