seq	time	fx	fy	fz	tx	ty	tz	
20975	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20976	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20977	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20978	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20979	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20980	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20981	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20982	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20983	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20984	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20985	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20986	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20987	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20988	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20989	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20990	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20991	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20992	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20993	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20994	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20995	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20996	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20997	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20998	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
20999	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21000	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21001	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21002	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21003	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21004	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21005	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21006	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21007	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21008	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21009	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21010	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21011	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21012	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21013	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21014	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21015	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21016	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21017	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21018	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21019	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21020	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21021	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21022	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21023	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21024	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21025	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21026	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21027	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21028	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21029	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21030	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21031	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21032	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21033	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21034	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21035	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21036	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21037	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21038	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21039	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21040	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21041	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21042	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21043	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21044	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21045	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21046	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21047	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21048	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21049	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21050	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21051	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21052	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21053	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21054	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21055	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21056	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21057	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21058	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21059	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21060	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21061	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21062	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21063	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21064	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21065	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21066	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21067	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21068	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21069	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21070	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21071	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21072	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21073	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21074	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21075	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21076	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21077	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21078	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21079	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21080	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21081	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21082	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21083	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21084	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21085	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21086	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21087	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21088	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21089	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21090	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21091	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21092	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21093	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21094	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21095	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21096	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21097	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21098	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21099	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21100	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21101	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21102	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21103	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21104	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21105	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21106	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21107	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21108	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21109	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21110	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21111	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21112	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21113	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21114	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21115	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21116	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21117	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21118	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21119	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21120	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21121	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21122	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21123	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21124	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21125	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21126	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21127	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21128	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21129	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21130	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21131	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21132	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21133	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21134	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21135	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21136	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21137	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21138	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21139	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21140	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21141	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21142	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21143	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21144	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21145	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21146	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21147	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21148	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21149	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21150	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21151	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21152	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21153	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21154	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21155	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21156	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21157	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21158	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21159	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21160	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21161	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21162	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21163	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21164	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21165	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21166	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21167	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21168	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21169	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21170	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21171	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21172	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21173	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21174	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21175	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21176	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21177	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21178	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21179	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21180	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21181	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21182	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21183	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21184	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21185	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21186	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21187	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21188	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21189	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21190	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21191	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21192	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21193	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21194	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21195	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21196	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21197	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21198	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21199	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21200	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21201	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21202	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21203	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21204	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21205	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21206	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21207	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21208	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21209	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21210	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21211	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21212	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21213	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21214	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21215	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21216	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21217	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21218	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21219	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21220	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21221	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21222	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21223	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21224	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21225	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21226	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21227	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21228	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21229	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21230	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21231	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21232	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21233	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21234	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21235	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21236	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21237	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21238	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21239	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21240	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21241	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21242	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21243	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21244	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21245	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21246	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21247	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21248	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21249	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21250	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21251	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21252	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21253	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21254	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21255	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21256	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21257	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21258	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21259	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21260	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21261	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21262	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21263	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21264	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21265	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21266	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21267	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21268	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21269	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21270	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21271	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21272	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21273	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21274	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21275	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21276	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21277	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21278	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21279	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21280	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21281	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21282	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21283	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
21284	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
