seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	DDq0	DDq1	DDq2	DDq3	DDq4	DDq5	
90	1573229628.966679789	-1.23705	-2.10752	-1.71962	-1.56788	0.603809	0.735414	0.0183311	0.0177303	0.0177942	0.0179668	0.0187913	0.0186762	-0.269731	68.3068	31.175	2.36334	-0.579929	0.264941	-0.0735032	-0.00798935	0.156594	0.0095875	0.0263653	0.146207	
91	1573229628.974673358	-1.23692	-2.10738	-1.71946	-1.56777	0.603941	0.73557	0.0178837	0.0189191	0.0169633	0.0173148	0.0183502	0.0189447	-0.106393	68.0077	31.1382	2.27844	-0.661916	0.216985	-0.0559264	0.148604	-0.103863	-0.0814928	-0.0551275	0.033556	
92	1573229628.982675786	-1.23678	-2.10722	-1.71933	-1.56759	0.60406	0.735713	0.018101	0.0175385	0.0170528	0.016893	0.0192323	0.0176216	0.207741	68.9409	31.4014	2.21622	-0.660172	0.158687	0.0271641	-0.172573	0.0111852	-0.0527306	0.110255	-0.165382	
93	1573229628.990698052	-1.23659	-2.10711	-1.7192	-1.56746	0.604229	0.735905	0.0185228	0.018101	0.0177303	0.0181777	0.0190789	0.0191939	-0.0916729	68.0449	31.095	2.27986	-0.53882	0.30694	0.0527306	0.0703074	0.0846887	0.160589	-0.0191748	0.196541	
94	1573229628.998698650	-1.23644	-2.10694	-1.71902	-1.56733	0.604456	0.736049	0.0184717	0.0176919	0.0170272	0.0188488	0.018657	0.0181201	0.0257359	68.6406	31.3616	2.1931	-0.659604	0.19201	-0.00639143	-0.0511326	-0.0878845	0.0838896	-0.0527306	-0.134223	
95	1573229629.006670374	-1.23631	-2.10677	-1.71891	-1.56716	0.604564	0.736192	0.0192898	0.0181138	0.0182544	0.0167204	0.0194624	0.0182544	0.24765	67.9116	30.9558	2.26067	-0.626075	0.217143	0.102265	0.0527306	0.153398	-0.26605	0.100668	0.0167778	
96	1573229629.014695140	-1.23617	-2.10665	-1.71877	-1.56702	0.604744	0.736336	0.0184333	0.018804	0.0177814	0.0186187	0.019424	0.0177942	-0.410662	68.2429	31.3089	2.31623	-0.551694	0.260182	-0.107059	0.0862866	-0.0591222	0.237287	-0.00479375	-0.0575243	
97	1573229629.022720435	-1.23604	-2.10649	-1.71865	-1.56686	0.604888	0.736492	0.0187913	0.0179859	0.0172189	0.0178901	0.0186954	0.018657	0.283643	68.7676	31.3987	2.19051	-0.735201	0.181414	0.0447412	-0.102266	-0.0703074	-0.0910801	-0.0910801	0.107858	
98	1573229629.030677590	-1.23587	-2.10633	-1.71851	-1.56671	0.605043	0.736612	0.0191108	0.0194688	0.0184461	0.0165095	0.019424	0.0183119	-0.0495749	67.4842	30.8599	2.30889	-0.563907	0.252709	0.0399472	0.185356	0.153398	-0.172573	0.0910801	-0.0431433	
99	1573229629.038688066	-1.23572	-2.10618	-1.71835	-1.56659	0.605164	0.736743	0.0192387	0.0191236	0.0186634	0.0170847	0.0183886	0.0184269	-0.0030841	68.4488	31.2785	2.20907	-0.652088	0.231237	0.0159792	-0.0431433	0.0271641	0.0719056	-0.12943	0.0143813	
100	1573229629.046673881	-1.23557	-2.10603	-1.71818	-1.56644	0.605356	0.736875	0.019277	0.0185612	0.0172189	0.0170847	0.0189255	0.0181968	0.193564	68.8475	31.542	2.22853	-0.681552	0.166833	0.00479352	-0.0703074	-0.180562	0	0.0671116	-0.0287623	
101	1573229629.054667398	-1.2354	-2.1059	-1.71807	-1.56631	0.6055	0.737055	0.0199162	0.0191108	0.0191748	0.0184078	0.0180243	0.0186762	-0.159354	67.7616	30.9484	2.24255	-0.522834	0.3227	0.0798949	0.0687095	0.244478	0.165382	-0.112652	0.0599211	
102	1573229629.062731505	-1.23523	-2.10572	-1.71784	-1.56616	0.605607	0.737199	0.0192515	0.0187401	0.0179476	0.0193473	0.018216	0.0186187	-0.112286	68.8007	31.5836	2.28612	-0.645508	0.197736	-0.0830905	-0.0463389	-0.153398	0.117445	0.0239683	-0.00719051	
103	1573229629.070666195	-1.23509	-2.10558	-1.71769	-1.56599	0.605751	0.737343	0.0193026	0.0190853	0.0187657	0.0181585	0.0172381	0.0192515	0.000957815	68.0361	31.1183	2.25811	-0.676796	0.228776	0.00639143	0.0431433	0.102266	-0.148604	-0.122239	0.0790961	
104	1573229629.078691792	-1.23496	-2.10544	-1.71762	-1.56587	0.605907	0.737546	0.0195071	0.0189191	0.0183055	0.0183502	0.0187146	0.0201143	0.108278	68.562	31.4519	2.31334	-0.589413	0.222679	0.0255664	-0.0207727	-0.0575243	0.0239685	0.184557	0.107858	
105	1573229629.086705409	-1.23478	-2.10532	-1.71742	-1.56571	0.606039	0.737654	0.0192131	0.0192898	0.0174235	0.0185036	0.018657	0.0192515	-0.0526113	68.338	31.3714	2.25077	-0.648067	0.196765	-0.0367516	0.0463389	-0.110255	0.0191748	-0.00719051	-0.107858	
106	1573229629.095022694	-1.23459	-2.10517	-1.71728	-1.56558	0.606183	0.73781	0.0205426	0.0188424	0.0203125	0.0183694	0.0178901	0.018542	0.146417	67.9311	30.9216	2.17057	-0.57829	0.270706	0.166181	-0.0559264	0.361125	-0.016778	-0.0958738	-0.0886833	
107	1573229629.102664638	-1.23444	-2.10497	-1.71714	-1.56539	0.606375	0.737941	0.0198651	0.0190086	0.0190981	0.0188296	0.0175833	0.0185036	-0.129941	68.5283	31.5099	2.28125	-0.665318	0.200166	-0.0846887	0.0207727	-0.1518	0.0575243	-0.0383495	-0.00479375	
108	1573229629.110684487	-1.23431	-2.10481	-1.71699	-1.56524	0.606507	0.738121	0.0196605	0.0188168	0.0191492	0.0190789	0.0169888	0.0192323	-0.0624816	68.4481	31.3968	2.27393	-0.651437	0.230015	-0.0255662	-0.0239685	0.00639143	0.031159	-0.0743021	0.0910801	
109	1573229629.118747273	-1.23416	-2.10468	-1.71686	-1.5651	0.60665	0.738313	0.0195966	0.0188935	0.0199801	0.0197692	0.0191364	0.0194816	-0.144939	68.287	31.3575	2.38688	-0.492931	0.261773	-0.00798958	0.0095875	0.103863	0.0862866	0.268447	0.031159	
110	1573229629.126692406	-1.23398	-2.10451	-1.71665	-1.56496	0.606782	0.738408	0.0196989	0.0183439	0.0198651	0.0177175	0.0188871	0.0191172	0.247886	68.5414	31.3912	2.22592	-0.749628	0.147675	0.0127833	-0.0687095	-0.0143813	-0.256462	-0.031159	-0.04554	
111	1573229629.134694387	-1.23383	-2.10435	-1.71655	-1.56479	0.606914	0.738576	0.0195199	0.0193537	0.0196605	0.0187146	0.0184653	0.0187529	-0.206919	67.9442	31.2554	2.2727	-0.58193	0.257158	-0.0223706	0.126234	-0.0255662	0.124636	-0.0527306	-0.04554	
112	1573229629.142701249	-1.23369	-2.1042	-1.71635	-1.56466	0.607034	0.738696	0.0196989	0.0192259	0.0222299	0.018868	0.0178901	0.0185612	-0.189489	67.9612	31.0869	2.28595	-0.56477	0.278974	0.0223706	-0.0159789	0.321177	0.0191748	-0.0719053	-0.0239685	
