seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
53721	1580406961.222721795	0.0024886	-0.928834	2.13524	-2.77703	-1.56957	-2.62321	0	0	-0	0	0	0	16.677	-57.2396	-14.0975	0.21439	1.28652	-0.977652	
53722	1580406961.230745098	0.00246463	-0.92887	2.13524	-2.77705	-1.56954	-2.62324	0	0	-0	0	0	0	17.2216	-56.5112	-14.2223	0.21439	1.41022	-0.951925	
53723	1580406961.238727427	0.00250058	-0.928846	2.13527	-2.777	-1.56955	-2.6232	0	0	-0	0	0	0	17.63	-56.9361	-14.0975	0.142927	1.48445	-1.00338	
53724	1580406961.246686151	0.00246463	-0.92881	2.13529	-2.777	-1.56958	-2.62321	0	0	-0	0	0	0	17.0854	-56.5719	-14.2472	0.21439	1.41022	-0.926197	
53725	1580406961.254789901	0.00246463	-0.928846	2.13525	-2.77702	-1.56957	-2.62321	0	0	-0	0	0	0	17.1535	-56.8754	-14.1225	0.190569	1.31126	-1.18347	
53726	1580406961.262755037	0.00246463	-0.928834	2.13524	-2.77702	-1.56957	-2.62321	0	0	-0	0	0	0	16.8812	-56.0256	-14.1225	0.238211	1.31126	-1.10629	
53727	1580406961.270724451	0.00247662	-0.928822	2.13525	-2.77702	-1.56957	-2.62318	0	0	-0	0	0	0	17.2216	-56.3291	-14.2223	0.21439	1.43496	-1.15775	
53728	1580406961.278717672	0.00250058	-0.928822	2.13524	-2.77702	-1.56961	-2.62321	0	0	-0	0	0	0	16.9493	-56.9361	-14.2722	0.166748	1.38548	-1.08056	
53729	1580406961.286778829	0.0024886	-0.928786	2.13527	-2.77702	-1.56956	-2.62324	0	0	-0	0	0	0	17.1535	-56.3898	-14.2971	0.262032	1.38548	-1.28638	
53730	1580406961.294668554	0.00247662	-0.928834	2.13524	-2.77702	-1.56958	-2.6232	0	0	-0	0	0	0	16.677	-56.6326	-14.2223	0.21439	1.36074	-1.18347	
53731	1580406961.302714606	0.00245265	-0.928834	2.13529	-2.77702	-1.5696	-2.6232	0	0	-0	0	0	0	17.1535	-56.2684	-14.1474	0.21439	1.36074	-1.02911	
53732	1580406961.310659775	0.0024886	-0.928846	2.13524	-2.77704	-1.56956	-2.62323	0	0	-0	0	0	0	16.5409	-56.5112	-14.2472	0.309674	1.48445	-1.02911	
53733	1580406961.318712611	0.00245265	-0.92881	2.13529	-2.777	-1.5696	-2.62321	0	0	-0	0	0	0	16.6089	-56.9968	-14.3221	0.190569	1.38548	-0.874742	
53734	1580406961.326650435	0.00244066	-0.928846	2.13529	-2.77702	-1.56955	-2.6232	0	0	-0	0	0	0	17.2216	-56.5112	-14.1973	0.190569	1.36074	-1.08056	
53735	1580406961.334695492	0.00247662	-0.928846	2.13527	-2.77704	-1.56958	-2.62323	0	0	-0	0	0	0	17.1535	-56.6933	-14.372	0.333496	1.43496	-1.05484	
53736	1580406961.342673012	0.00246463	-0.928834	2.13527	-2.77702	-1.56957	-2.62319	0	0	-0	0	0	0	16.9493	-57.1182	-14.1724	0.21439	1.4597	-0.926197	
53737	1580406961.350701383	0.00242905	-0.928858	2.13525	-2.77702	-1.56961	-2.6232	0	0	-0	0	0	0	17.3577	-56.754	-14.372	0.21439	1.4597	-1.05484	
