seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
71	1573229629.102664638	-1.23391	-2.10442	-1.71652	-1.56487	0.606914	0.738573	0.0245565	0.0240841	0.0238047	0.0233438	0.02368	0.0243623	16.1688	82.5388	33.2797	4.89625	2.07303	2.56838	
72	1573229629.110684487	-1.23376	-2.10428	-1.71638	-1.56473	0.607059	0.738719	0.0246155	0.02407	0.0238756	0.0233548	0.0235416	0.0242872	16.1582	82.558	33.3104	4.8989	2.06853	2.56588	
73	1573229629.118747273	-1.23361	-2.10413	-1.71624	-1.56458	0.607202	0.738869	0.0246265	0.0240395	0.0238851	0.0233884	0.0233645	0.0242624	16.1513	82.5694	33.3263	4.90213	2.06652	2.56615	
74	1573229629.126692406	-1.23345	-2.10398	-1.71609	-1.56444	0.607343	0.739014	0.0246267	0.0240077	0.0239561	0.0234566	0.023272	0.0242545	16.1418	82.5686	33.3428	4.91283	2.07543	2.56806	
75	1573229629.134694387	-1.2333	-2.10383	-1.71595	-1.56429	0.607484	0.739161	0.0246177	0.0239546	0.0240236	0.0234485	0.0232534	0.0242411	16.1601	82.5825	33.3596	4.91025	2.06512	2.56165	
76	1573229629.142701249	-1.23314	-2.10368	-1.7158	-1.56414	0.607623	0.739306	0.024593	0.0239237	0.0240866	0.0233926	0.0231938	0.0241779	16.1413	82.5487	33.3628	4.91107	2.06834	2.56427	
77	1573229629.150669230	-1.23299	-2.10353	-1.71565	-1.56399	0.607763	0.739449	0.0245609	0.0239396	0.0243227	0.0233929	0.023097	0.0240771	16.1168	82.5042	33.3569	4.91573	2.07635	2.57074	
78	1573229629.158673087	-1.23284	-2.10337	-1.7155	-1.56385	0.607905	0.739593	0.0245463	0.0239193	0.0244961	0.0233501	0.0230257	0.0239781	16.1716	82.5858	33.4315	4.90667	2.05957	2.55757	
79	1573229629.166661339	-1.23268	-2.10323	-1.71534	-1.5637	0.608051	0.739738	0.0245581	0.0238481	0.0245734	0.0233217	0.0230442	0.0239544	16.146	82.568	33.4349	4.91786	2.07198	2.56547	
80	1573229629.174692261	-1.23253	-2.10308	-1.71519	-1.56355	0.608195	0.739883	0.0245709	0.0237831	0.0246021	0.0233735	0.0231005	0.0239668	16.1656	82.6012	33.4719	4.91327	2.06565	2.55993	
81	1573229629.182686054	-1.23237	-2.10293	-1.71503	-1.5634	0.608345	0.740031	0.0245663	0.0236862	0.0245551	0.0234141	0.0231645	0.0239805	16.1597	82.5952	33.4688	4.91468	2.063	2.55963	
82	1573229629.190728521	-1.23221	-2.10279	-1.71488	-1.56325	0.608493	0.740176	0.0245582	0.0236546	0.0244462	0.0233889	0.0231993	0.0239447	16.1651	82.5744	33.471	4.91366	2.05837	2.55528	
83	1573229629.198707445	-1.23206	-2.10264	-1.71473	-1.5631	0.608642	0.740322	0.0244891	0.0236993	0.0243058	0.0233603	0.0231807	0.0238579	16.1313	82.5458	33.4506	4.91628	2.06059	2.55881	
84	1573229629.206674189	-1.2319	-2.10249	-1.71458	-1.56295	0.608789	0.740469	0.0244146	0.0237148	0.0241346	0.0233112	0.0231006	0.0237783	16.1582	82.5967	33.4703	4.91204	2.04957	2.55156	
85	1573229629.214689655	-1.23175	-2.10233	-1.71443	-1.5628	0.608935	0.740618	0.0243942	0.0237286	0.0240472	0.0232648	0.0230071	0.023729	16.1502	82.5475	33.4367	4.9123	2.05862	2.55907	
86	1573229629.222694502	-1.23159	-2.10218	-1.71428	-1.56265	0.609083	0.740765	0.0243458	0.0237101	0.0239456	0.0231869	0.0229458	0.0237142	16.1485	82.6026	33.4754	4.91955	2.04951	2.55188	
87	1573229629.230681463	-1.23143	-2.10203	-1.71413	-1.5625	0.60923	0.740912	0.0243163	0.0237385	0.0239183	0.0231571	0.022912	0.023686	16.1332	82.5139	33.4291	4.91774	2.06727	2.56322	
88	1573229629.238693175	-1.23128	-2.10187	-1.71398	-1.56235	0.609378	0.741059	0.024276	0.0237811	0.0239222	0.0232309	0.0228965	0.0236001	16.1241	82.5746	33.4761	4.92086	2.06131	2.55715	
89	1573229629.246711448	-1.23113	-2.10172	-1.71383	-1.5622	0.609531	0.741206	0.0241863	0.0237638	0.0238191	0.0233571	0.0229003	0.0234942	16.1254	82.6028	33.4872	4.92005	2.05831	2.55547	
90	1573229629.254750591	-1.23097	-2.10156	-1.71368	-1.56205	0.609677	0.741352	0.0241152	0.023772	0.0237325	0.0234874	0.0228304	0.0234492	16.1185	82.5602	33.4698	4.92175	2.06057	2.56004	
91	1573229629.262664062	-1.23082	-2.1014	-1.71353	-1.56189	0.609826	0.741501	0.0240495	0.0237689	0.0236928	0.0235531	0.0227348	0.0234559	16.1266	82.5839	33.4806	4.92335	2.05107	2.55422	
92	1573229629.270677986	-1.23066	-2.10125	-1.71338	-1.56174	0.609973	0.741648	0.0239732	0.0237137	0.0236182	0.0235344	0.0226962	0.0234052	16.1388	82.6026	33.4944	4.92237	2.05106	2.55059	
